pop1	pop2	pop3	pop4	f4	se	z	p	phase	description	usable
MAGHREB_T3	AFRICA_W_T0	IBERIA_T2	ITALY_T2	-0.0014728699626803	0.000120838389741747	-12.1887586041827	3.56815339659602e-34	A	f4(MAGHREB_T3, Africa; IBERIA_T2, ITALY_T2)	YES
MAGHREB_T3	AFRICA_W_T0	IBERIA_T2	ITALY_T2	-0.0014728699626803	0.000120838389741747	-12.1887586041827	3.56815339659602e-34	A_cross	f4(MAGHREB_T3, Africa; IBERIA_T2, ITALY_T2) [cross-layer]	YES
MAGHREB_T3	AFRICA_W_T0	IBERIA_T2	ITALY_T3	-0.00444238819430855	0.000243967059602374	-18.2089672333179	4.38133696894069e-74	A	f4(MAGHREB_T3, Africa; IBERIA_T2, ITALY_T3)	PARTIAL
MAGHREB_T3	AFRICA_W_T0	IBERIA_T2	ITALY_T3	-0.00444238819430855	0.000243967059602374	-18.2089672333179	4.38133696894069e-74	A_cross	f4(MAGHREB_T3, Africa; IBERIA_T2, ITALY_T3) [cross-layer]	PARTIAL
MAGHREB_T3	AFRICA_W_T0	IBERIA_T2	ITALY_T3	-0.00444238819430855	0.000243967059602374	-18.2089672333179	4.38133696894069e-74	A	f4(MAGHREB_T3, Africa; IBERIA_T2, ITALY_T3)	PARTIAL
MAGHREB_T3	AFRICA_W_T0	IBERIA_T2	ITALY_T3	-0.00444238819430855	0.000243967059602374	-18.2089672333179	4.38133696894069e-74	A_cross	f4(MAGHREB_T3, Africa; IBERIA_T2, ITALY_T3) [cross-layer]	PARTIAL
MAGHREB_T3	AFRICA_W_T0	IBERIA_T2	ITALY_T4	-0.00542929315877009	0.000236202785082322	-22.9857287960337	6.4756113177336e-117	A_cross	f4(MAGHREB_T3, Africa; IBERIA_T2, ITALY_T4) [cross-layer]	PARTIAL
MAGHREB_T3	AFRICA_W_T0	IBERIA_T2	LEVANT_T0	0.00237272866468466	0.000125838413048012	18.8553606741637	2.65521975949521e-79	A_cross	f4(MAGHREB_T3, Africa; IBERIA_T2, LEVANT_T0) [cross-layer]	YES
MAGHREB_T3	AFRICA_W_T0	IBERIA_T2	LEVANT_T1	0.00190512408160198	0.000117640576577728	16.194446992898	5.51916565488646e-59	A_cross	f4(MAGHREB_T3, Africa; IBERIA_T2, LEVANT_T1) [cross-layer]	YES
MAGHREB_T3	AFRICA_W_T0	IBERIA_T2	LEVANT_T2	1.66812316067817e-05	0.000108139504933956	0.154256593064389	0.877407421310783	A	f4(MAGHREB_T3, Africa; IBERIA_T2, LEVANT_T2)	YES
MAGHREB_T3	AFRICA_W_T0	IBERIA_T2	LEVANT_T2	1.66812316067817e-05	0.000108139504933956	0.154256593064389	0.877407421310783	A_cross	f4(MAGHREB_T3, Africa; IBERIA_T2, LEVANT_T2) [cross-layer]	YES
MAGHREB_T3	AFRICA_W_T0	IBERIA_T2	LEVANT_T2	1.66812316067817e-05	0.000108139504933956	0.154256593064389	0.877407421310783	A	f4(MAGHREB_T3, Africa; IBERIA_T2, LEVANT_T2)	YES
MAGHREB_T3	AFRICA_W_T0	IBERIA_T2	LEVANT_T2	1.66812316067817e-05	0.000108139504933956	0.154256593064389	0.877407421310783	A_cross	f4(MAGHREB_T3, Africa; IBERIA_T2, LEVANT_T2) [cross-layer]	YES
MAGHREB_T3	AFRICA_W_T0	IBERIA_T2	LEVANT_T3	-0.00270022667693819	0.000154351368589783	-17.4940248447977	1.59112559155918e-68	A	f4(MAGHREB_T3, Africa; IBERIA_T2, LEVANT_T3)	YES
MAGHREB_T3	AFRICA_W_T0	IBERIA_T2	LEVANT_T3	-0.00270022667693819	0.000154351368589783	-17.4940248447977	1.59112559155918e-68	A_cross	f4(MAGHREB_T3, Africa; IBERIA_T2, LEVANT_T3) [cross-layer]	YES
MAGHREB_T3	AFRICA_W_T0	IBERIA_T2	LEVANT_T3	-0.00270022667693819	0.000154351368589783	-17.4940248447977	1.59112559155918e-68	A	f4(MAGHREB_T3, Africa; IBERIA_T2, LEVANT_T3)	YES
MAGHREB_T3	AFRICA_W_T0	IBERIA_T2	LEVANT_T3	-0.00270022667693819	0.000154351368589783	-17.4940248447977	1.59112559155918e-68	A_cross	f4(MAGHREB_T3, Africa; IBERIA_T2, LEVANT_T3) [cross-layer]	YES
MAGHREB_T3	AFRICA_W_T0	IBERIA_T2	MALTA_T1	-0.00407951007934922	0.000233727948602583	-17.4540961136222	3.2040929855955e-68	A_cross	f4(MAGHREB_T3, Africa; IBERIA_T2, MALTA_T1) [cross-layer]	PARTIAL
MAGHREB_T3	AFRICA_W_T0	IBERIA_T2	SARDINIA_T0	0.000477128559979577	9.94092992655306e-05	4.79963709134622	1.58953398900944e-06	A_cross	f4(MAGHREB_T3, Africa; IBERIA_T2, SARDINIA_T0) [cross-layer]	YES
MAGHREB_T3	AFRICA_W_T0	IBERIA_T2	SARDINIA_T1	0.00169597149827834	0.000110704068876032	15.3198659769002	5.63335430099938e-53	A_cross	f4(MAGHREB_T3, Africa; IBERIA_T2, SARDINIA_T1) [cross-layer]	YES
MAGHREB_T3	AFRICA_W_T0	IBERIA_T2	SARDINIA_T2	-0.00435439599922032	0.000235131577103246	-18.5189758554135	1.45172357062414e-76	A	f4(MAGHREB_T3, Africa; IBERIA_T2, SARDINIA_T2)	PARTIAL
MAGHREB_T3	AFRICA_W_T0	IBERIA_T2	SARDINIA_T2	-0.00435439599922032	0.000235131577103246	-18.5189758554135	1.45172357062414e-76	A_cross	f4(MAGHREB_T3, Africa; IBERIA_T2, SARDINIA_T2) [cross-layer]	PARTIAL
MAGHREB_T3	AFRICA_W_T0	IBERIA_T2	SARDINIA_T2	-0.00435439599922032	0.000235131577103246	-18.5189758554135	1.45172357062414e-76	A	f4(MAGHREB_T3, Africa; IBERIA_T2, SARDINIA_T2)	PARTIAL
MAGHREB_T3	AFRICA_W_T0	IBERIA_T2	SARDINIA_T2	-0.00435439599922032	0.000235131577103246	-18.5189758554135	1.45172357062414e-76	A_cross	f4(MAGHREB_T3, Africa; IBERIA_T2, SARDINIA_T2) [cross-layer]	PARTIAL
MAGHREB_T3	AFRICA_W_T0	IBERIA_T2	SICILY_T0	-0.00211133737977627	0.000151611034983149	-13.9260138947731	4.40249351693115e-44	A_cross	f4(MAGHREB_T3, Africa; IBERIA_T2, SICILY_T0) [cross-layer]	YES
MAGHREB_T3	AFRICA_W_T0	IBERIA_T2	SICILY_T1	0.00227370135025844	0.000116983319977777	19.4361157700975	3.82017220134033e-84	A_cross	f4(MAGHREB_T3, Africa; IBERIA_T2, SICILY_T1) [cross-layer]	YES
MAGHREB_T3	AFRICA_W_T0	IBERIA_T2	SICILY_T2	-0.00112160301995222	0.000119286221428497	-9.40262007229847	5.3220969317336e-21	A	f4(MAGHREB_T3, Africa; IBERIA_T2, SICILY_T2)	YES
MAGHREB_T3	AFRICA_W_T0	IBERIA_T2	SICILY_T2	-0.00112160301995222	0.000119286221428497	-9.40262007229847	5.3220969317336e-21	A_cross	f4(MAGHREB_T3, Africa; IBERIA_T2, SICILY_T2) [cross-layer]	YES
MAGHREB_T3	AFRICA_W_T0	IBERIA_T2	SICILY_T2	-0.00112160301995222	0.000119286221428497	-9.40262007229847	5.3220969317336e-21	A	f4(MAGHREB_T3, Africa; IBERIA_T2, SICILY_T2)	YES
MAGHREB_T3	AFRICA_W_T0	IBERIA_T2	SICILY_T2	-0.00112160301995222	0.000119286221428497	-9.40262007229847	5.3220969317336e-21	A_cross	f4(MAGHREB_T3, Africa; IBERIA_T2, SICILY_T2) [cross-layer]	YES
MAGHREB_T3	AFRICA_W_T0	IBERIA_T2	SICILY_T3	-0.00384133748822655	0.000216303790087265	-17.7589929731551	1.46845584449079e-70	A	f4(MAGHREB_T3, Africa; IBERIA_T2, SICILY_T3)	PARTIAL
MAGHREB_T3	AFRICA_W_T0	IBERIA_T2	SICILY_T3	-0.00384133748822655	0.000216303790087265	-17.7589929731551	1.46845584449079e-70	A_cross	f4(MAGHREB_T3, Africa; IBERIA_T2, SICILY_T3) [cross-layer]	PARTIAL
MAGHREB_T3	AFRICA_W_T0	IBERIA_T2	SICILY_T3	-0.00384133748822655	0.000216303790087265	-17.7589929731551	1.46845584449079e-70	A	f4(MAGHREB_T3, Africa; IBERIA_T2, SICILY_T3)	PARTIAL
MAGHREB_T3	AFRICA_W_T0	IBERIA_T2	SICILY_T3	-0.00384133748822655	0.000216303790087265	-17.7589929731551	1.46845584449079e-70	A_cross	f4(MAGHREB_T3, Africa; IBERIA_T2, SICILY_T3) [cross-layer]	PARTIAL
MAGHREB_T3	AFRICA_W_T0	ITALY_T0	BALKANS_T0	-0.000326087341738353	5.2654751668765e-05	-6.19293285798153	5.90548898608861e-10	C_route	f4(MAGHREB_T3, Africa; ITALY_T0, BALKANS_T0) [route via Italy]	YES
MAGHREB_T3	AFRICA_W_T0	ITALY_T0	BALKANS_T1	8.48720104803408e-05	4.71098422395165e-05	1.80157704729372	0.0716119751670685	C_route	f4(MAGHREB_T3, Africa; ITALY_T0, BALKANS_T1) [route via Italy]	YES
MAGHREB_T3	AFRICA_W_T0	ITALY_T0	BALKANS_T2	-73.3828876082802	4.29795236910239	-17.0739183002174	2.32087251019592e-65	C_route	f4(MAGHREB_T3, Africa; ITALY_T0, BALKANS_T2) [route via Italy]	YES
MAGHREB_T3	AFRICA_W_T0	ITALY_T0	BALKANS_T4	-0.00730698120807334	0.000236576610740151	-30.8863212860004	1.82341817793164e-209	C_route	f4(MAGHREB_T3, Africa; ITALY_T0, BALKANS_T4) [route via Italy]	YES
MAGHREB_T3	AFRICA_W_T0	ITALY_T0	EUROPE_NW_T0	0.000505139943572985	5.41008885915611e-05	9.33699901653331	9.91031875057791e-21	C_route	f4(MAGHREB_T3, Africa; ITALY_T0, EUROPE_NW_T0) [route via Italy]	YES
MAGHREB_T3	AFRICA_W_T0	ITALY_T0	EUROPE_NW_T1	0.00045198048828245	5.43695868137223e-05	8.31311243602048	9.32241149836097e-17	C_route	f4(MAGHREB_T3, Africa; ITALY_T0, EUROPE_NW_T1) [route via Italy]	YES
MAGHREB_T3	AFRICA_W_T0	ITALY_T0	EUROPE_NW_T2	-0.00046971179217964	5.38227092045008e-05	-8.72701874584123	2.61473755518614e-18	C_route	f4(MAGHREB_T3, Africa; ITALY_T0, EUROPE_NW_T2) [route via Italy]	YES
MAGHREB_T3	AFRICA_W_T0	ITALY_T0	EUROPE_NW_T3	-0.00768345450966504	0.000260990290574234	-29.4396182047991	1.70971119543169e-190	C_route	f4(MAGHREB_T3, Africa; ITALY_T0, EUROPE_NW_T3) [route via Italy]	YES
MAGHREB_T3	AFRICA_W_T0	ITALY_T0	EUROPE_NW_T4	-0.0052994955766987	0.000192530497005851	-27.5254863988517	8.69971735857736e-167	C_route	f4(MAGHREB_T3, Africa; ITALY_T0, EUROPE_NW_T4) [route via Italy]	YES
MAGHREB_T3	AFRICA_W_T0	ITALY_T0	GREECE_T0	-0.00721741356455128	0.000274263640482694	-26.3156047657243	1.27126789524978e-152	C_route	f4(MAGHREB_T3, Africa; ITALY_T0, GREECE_T0) [route via Italy]	PARTIAL
MAGHREB_T3	AFRICA_W_T0	ITALY_T0	GREECE_T1	-0.00185584024917085	9.72712639952421e-05	-19.0790185399629	3.77276880075461e-81	C_route	f4(MAGHREB_T3, Africa; ITALY_T0, GREECE_T1) [route via Italy]	YES
MAGHREB_T3	AFRICA_W_T0	ITALY_T0	GREECE_T2	-0.00610314399266104	0.00022043224420541	-27.687165344893	9.96678151726674e-169	C_route	f4(MAGHREB_T3, Africa; ITALY_T0, GREECE_T2) [route via Italy]	YES
MAGHREB_T3	AFRICA_W_T0	ITALY_T0	LEVANT_T0	-0.000775081052187568	6.69142404330211e-05	-11.5832003348136	5.01386238507251e-31	C_route	f4(MAGHREB_T3, Africa; ITALY_T0, LEVANT_T0) [route via Italy]	YES
MAGHREB_T3	AFRICA_W_T0	ITALY_T0	LEVANT_T1	-0.00124268563527026	7.35149553044784e-05	-16.9038480690548	4.21480764808701e-64	C_route	f4(MAGHREB_T3, Africa; ITALY_T0, LEVANT_T1) [route via Italy]	YES
MAGHREB_T3	AFRICA_W_T0	ITALY_T0	LEVANT_T2	-0.00313112848526545	0.000140382132652714	-22.3043233928596	3.3547163432754e-110	C_route	f4(MAGHREB_T3, Africa; ITALY_T0, LEVANT_T2) [route via Italy]	YES
MAGHREB_T3	AFRICA_W_T0	ITALY_T0	LEVANT_T3	-0.00584803639381043	0.000211252747462731	-27.6826524816779	1.12949814503861e-168	C_route	f4(MAGHREB_T3, Africa; ITALY_T0, LEVANT_T3) [route via Italy]	YES
MAGHREB_T3	AFRICA_W_T0	ITALY_T1	BALKANS_T0	0.000477800111049319	6.24785233666277e-05	7.64742963346876	2.05036378998744e-14	C_route	f4(MAGHREB_T3, Africa; ITALY_T1, BALKANS_T0) [route via Italy]	YES
MAGHREB_T3	AFRICA_W_T0	ITALY_T1	BALKANS_T1	0.000888759463268014	6.79602871966435e-05	13.0776295970672	4.42009953169212e-39	C_route	f4(MAGHREB_T3, Africa; ITALY_T1, BALKANS_T1) [route via Italy]	YES
MAGHREB_T3	AFRICA_W_T0	ITALY_T1	BALKANS_T2	-73.3820837208273	4.29794006807459	-17.0737801268833	2.32637296126865e-65	C_route	f4(MAGHREB_T3, Africa; ITALY_T1, BALKANS_T2) [route via Italy]	YES
MAGHREB_T3	AFRICA_W_T0	ITALY_T1	BALKANS_T4	-0.00650309375528566	0.00022844130766382	-28.4672409810216	2.98161910930472e-178	C_route	f4(MAGHREB_T3, Africa; ITALY_T1, BALKANS_T4) [route via Italy]	YES
MAGHREB_T3	AFRICA_W_T0	ITALY_T1	EUROPE_NW_T0	0.00130902739636066	7.82991125987811e-05	16.7182915988889	9.64445112959563e-63	C_route	f4(MAGHREB_T3, Africa; ITALY_T1, EUROPE_NW_T0) [route via Italy]	YES
MAGHREB_T3	AFRICA_W_T0	ITALY_T1	EUROPE_NW_T1	0.00125586794107012	8.01823971060087e-05	15.6626390130211	2.72357275759661e-55	C_route	f4(MAGHREB_T3, Africa; ITALY_T1, EUROPE_NW_T1) [route via Italy]	YES
MAGHREB_T3	AFRICA_W_T0	ITALY_T1	EUROPE_NW_T2	0.000334175660608032	6.39105301196106e-05	5.2288043923687	1.706097553611e-07	C_route	f4(MAGHREB_T3, Africa; ITALY_T1, EUROPE_NW_T2) [route via Italy]	YES
MAGHREB_T3	AFRICA_W_T0	ITALY_T1	EUROPE_NW_T3	-0.00687956705687737	0.000253375023918101	-27.1517174443408	2.41650295749274e-162	C_route	f4(MAGHREB_T3, Africa; ITALY_T1, EUROPE_NW_T3) [route via Italy]	YES
MAGHREB_T3	AFRICA_W_T0	ITALY_T1	EUROPE_NW_T4	-0.00449560812391103	0.000184127888778999	-24.4156827828886	1.1655309892714e-131	C_route	f4(MAGHREB_T3, Africa; ITALY_T1, EUROPE_NW_T4) [route via Italy]	YES
MAGHREB_T3	AFRICA_W_T0	ITALY_T1	GREECE_T0	-0.0064135261117636	0.0002698958101766	-23.7629702645887	8.06937256562124e-125	C_route	f4(MAGHREB_T3, Africa; ITALY_T1, GREECE_T0) [route via Italy]	PARTIAL
MAGHREB_T3	AFRICA_W_T0	ITALY_T1	GREECE_T1	-0.00105195279638318	8.37580775051555e-05	-12.5594190759504	3.52914349892787e-36	C_route	f4(MAGHREB_T3, Africa; ITALY_T1, GREECE_T1) [route via Italy]	YES
MAGHREB_T3	AFRICA_W_T0	ITALY_T1	GREECE_T2	-0.00529925653987337	0.000208132285751806	-25.4610019811757	5.33282637710817e-143	C_route	f4(MAGHREB_T3, Africa; ITALY_T1, GREECE_T2) [route via Italy]	YES
MAGHREB_T3	AFRICA_W_T0	ITALY_T1	LEVANT_T0	2.88064006001033e-05	6.74510077786806e-05	0.427071463403815	0.66932727719512	C_route	f4(MAGHREB_T3, Africa; ITALY_T1, LEVANT_T0) [route via Italy]	YES
MAGHREB_T3	AFRICA_W_T0	ITALY_T1	LEVANT_T1	-0.000438798182482588	6.40033835215704e-05	-6.85585914898865	7.08851937699935e-12	C_route	f4(MAGHREB_T3, Africa; ITALY_T1, LEVANT_T1) [route via Italy]	YES
MAGHREB_T3	AFRICA_W_T0	ITALY_T1	LEVANT_T2	-0.00232724103247778	0.000128404053880655	-18.1243579321946	2.04718780647526e-73	C_route	f4(MAGHREB_T3, Africa; ITALY_T1, LEVANT_T2) [route via Italy]	YES
MAGHREB_T3	AFRICA_W_T0	ITALY_T1	LEVANT_T3	-0.00504414894102275	0.00020013608571936	-25.203595458022	3.65814026102475e-140	C_route	f4(MAGHREB_T3, Africa; ITALY_T1, LEVANT_T3) [route via Italy]	YES
MAGHREB_T3	AFRICA_W_T0	ITALY_T2	BALKANS_T0	0.00429459233781419	0.000179189161082464	23.9668086611432	6.17280557352241e-127	C_route	f4(MAGHREB_T3, Africa; ITALY_T2, BALKANS_T0) [route via Italy]	YES
MAGHREB_T3	AFRICA_W_T0	ITALY_T2	BALKANS_T1	0.00470555169003288	0.000186286845328174	25.2597100012259	8.85923374415125e-141	C_route	f4(MAGHREB_T3, Africa; ITALY_T2, BALKANS_T1) [route via Italy]	YES
MAGHREB_T3	AFRICA_W_T0	ITALY_T2	BALKANS_T2	-73.3782669286005	4.29791709553394	-17.0729833306579	2.35834651894709e-65	C_route	f4(MAGHREB_T3, Africa; ITALY_T2, BALKANS_T2) [route via Italy]	YES
MAGHREB_T3	AFRICA_W_T0	ITALY_T2	BALKANS_T4	-0.00268630152852079	0.000165799266151932	-16.2021315948357	4.8708985873897e-59	C_route	f4(MAGHREB_T3, Africa; ITALY_T2, BALKANS_T4) [route via Italy]	YES
MAGHREB_T3	AFRICA_W_T0	ITALY_T2	EUROPE_NW_T0	0.00512581962312553	0.000191828654319772	26.7208235458971	2.69668679697561e-157	C_route	f4(MAGHREB_T3, Africa; ITALY_T2, EUROPE_NW_T0) [route via Italy]	YES
MAGHREB_T3	AFRICA_W_T0	ITALY_T2	EUROPE_NW_T1	0.00507266016783499	0.000192477828576504	26.354516805133	4.55568347993373e-153	C_route	f4(MAGHREB_T3, Africa; ITALY_T2, EUROPE_NW_T1) [route via Italy]	YES
MAGHREB_T3	AFRICA_W_T0	ITALY_T2	EUROPE_NW_T2	0.0041509678873729	0.00017701011239538	23.4504561982372	1.30781363007308e-121	C_route	f4(MAGHREB_T3, Africa; ITALY_T2, EUROPE_NW_T2) [route via Italy]	YES
MAGHREB_T3	AFRICA_W_T0	ITALY_T2	EUROPE_NW_T3	-0.0030627748301125	0.000209328196139025	-14.6314490193112	1.76977393959697e-48	C_route	f4(MAGHREB_T3, Africa; ITALY_T2, EUROPE_NW_T3) [route via Italy]	YES
MAGHREB_T3	AFRICA_W_T0	ITALY_T2	EUROPE_NW_T4	-0.000678815897146165	0.000131441077616055	-5.16441214160624	2.41195732098904e-07	C_route	f4(MAGHREB_T3, Africa; ITALY_T2, EUROPE_NW_T4) [route via Italy]	YES
MAGHREB_T3	AFRICA_W_T0	ITALY_T2	GREECE_T0	-0.00259673388499874	0.000228381674696043	-11.3701499406849	5.88863453435269e-30	C_route	f4(MAGHREB_T3, Africa; ITALY_T2, GREECE_T0) [route via Italy]	PARTIAL
MAGHREB_T3	AFRICA_W_T0	ITALY_T2	GREECE_T1	0.00276483943038169	0.000146272736090307	18.9019464890211	1.09921465370121e-79	C_route	f4(MAGHREB_T3, Africa; ITALY_T2, GREECE_T1) [route via Italy]	YES
MAGHREB_T3	AFRICA_W_T0	ITALY_T2	GREECE_T2	-0.0014824643131085	0.000161050055179513	-9.20499102875863	3.41699769380067e-20	C_route	f4(MAGHREB_T3, Africa; ITALY_T2, GREECE_T2) [route via Italy]	YES
MAGHREB_T3	AFRICA_W_T0	ITALY_T2	LEVANT_T0	0.00384559862736497	0.000174531745576344	22.0338060257515	1.36599406450482e-107	C_route	f4(MAGHREB_T3, Africa; ITALY_T2, LEVANT_T0) [route via Italy]	YES
MAGHREB_T3	AFRICA_W_T0	ITALY_T2	LEVANT_T1	0.00337799404428228	0.000164442312449251	20.5421219999248	9.0520010159851e-94	C_route	f4(MAGHREB_T3, Africa; ITALY_T2, LEVANT_T1) [route via Italy]	YES
MAGHREB_T3	AFRICA_W_T0	ITALY_T2	LEVANT_T2	0.00148955119428709	0.000134118582610287	11.1062252918026	1.17001470333384e-28	C_route	f4(MAGHREB_T3, Africa; ITALY_T2, LEVANT_T2) [route via Italy]	YES
MAGHREB_T3	AFRICA_W_T0	ITALY_T2	LEVANT_T3	-0.00122735671425788	0.000142615889565515	-8.60603063233047	7.56340612476833e-18	C_route	f4(MAGHREB_T3, Africa; ITALY_T2, LEVANT_T3) [route via Italy]	YES
MAGHREB_T3	AFRICA_W_T0	ITALY_T3	BALKANS_T0	0.00726411056944243	0.000288429697168638	25.1850299769766	5.84410824489019e-140	C_route	f4(MAGHREB_T3, Africa; ITALY_T3, BALKANS_T0) [route via Italy]	PARTIAL
MAGHREB_T3	AFRICA_W_T0	ITALY_T3	BALKANS_T1	0.00767506992166113	0.000293209493248883	26.1760621616243	4.97857168437402e-151	C_route	f4(MAGHREB_T3, Africa; ITALY_T3, BALKANS_T1) [route via Italy]	PARTIAL
MAGHREB_T3	AFRICA_W_T0	ITALY_T3	BALKANS_T2	-73.3752974103689	4.29790995765776	-17.0723207636384	2.38526700281423e-65	C_route	f4(MAGHREB_T3, Africa; ITALY_T3, BALKANS_T2) [route via Italy]	PARTIAL
MAGHREB_T3	AFRICA_W_T0	ITALY_T3	BALKANS_T4	0.000283216703107464	0.000206607583648638	1.37079529272802	0.170438778772168	C_route	f4(MAGHREB_T3, Africa; ITALY_T3, BALKANS_T4) [route via Italy]	PARTIAL
MAGHREB_T3	AFRICA_W_T0	ITALY_T3	EUROPE_NW_T0	0.00809533785475377	0.000295763700421644	27.3709648723389	6.08043846200571e-165	C_route	f4(MAGHREB_T3, Africa; ITALY_T3, EUROPE_NW_T0) [route via Italy]	PARTIAL
MAGHREB_T3	AFRICA_W_T0	ITALY_T3	EUROPE_NW_T1	0.00804217839946324	0.000294230047889426	27.3329609166415	1.72178277979138e-164	C_route	f4(MAGHREB_T3, Africa; ITALY_T3, EUROPE_NW_T1) [route via Italy]	PARTIAL
MAGHREB_T3	AFRICA_W_T0	ITALY_T3	EUROPE_NW_T2	0.00712048611900114	0.000284170810584932	25.0570637580421	1.46226585910225e-138	C_route	f4(MAGHREB_T3, Africa; ITALY_T3, EUROPE_NW_T2) [route via Italy]	PARTIAL
MAGHREB_T3	AFRICA_W_T0	ITALY_T3	EUROPE_NW_T3	-9.3256598484255e-05	0.000224759828645759	-0.414916664806839	0.678202909865816	C_route	f4(MAGHREB_T3, Africa; ITALY_T3, EUROPE_NW_T3) [route via Italy]	PARTIAL
MAGHREB_T3	AFRICA_W_T0	ITALY_T3	EUROPE_NW_T4	0.00229070233448208	0.000219262404752695	10.44731009434	1.50739992075815e-25	C_route	f4(MAGHREB_T3, Africa; ITALY_T3, EUROPE_NW_T4) [route via Italy]	PARTIAL
MAGHREB_T3	AFRICA_W_T0	ITALY_T3	GREECE_T0	0.000372784346629514	0.00024431885699505	1.5258107835576	0.127056994345661	C_route	f4(MAGHREB_T3, Africa; ITALY_T3, GREECE_T0) [route via Italy]	PARTIAL
MAGHREB_T3	AFRICA_W_T0	ITALY_T3	GREECE_T1	0.00573435766200993	0.000264250243242016	21.7004820569193	2.03023328643429e-104	C_route	f4(MAGHREB_T3, Africa; ITALY_T3, GREECE_T1) [route via Italy]	PARTIAL
MAGHREB_T3	AFRICA_W_T0	ITALY_T3	GREECE_T2	0.00148705391851975	0.000219030776604325	6.78924643182034	1.12720758347408e-11	C_route	f4(MAGHREB_T3, Africa; ITALY_T3, GREECE_T2) [route via Italy]	PARTIAL
MAGHREB_T3	AFRICA_W_T0	ITALY_T3	LEVANT_T0	0.00681511685899322	0.000283418931308195	24.0460890440037	9.17247343590413e-128	C_route	f4(MAGHREB_T3, Africa; ITALY_T3, LEVANT_T0) [route via Italy]	PARTIAL
MAGHREB_T3	AFRICA_W_T0	ITALY_T3	LEVANT_T1	0.00634751227591053	0.000277035170856375	22.912297584054	3.50369979457259e-116	C_route	f4(MAGHREB_T3, Africa; ITALY_T3, LEVANT_T1) [route via Italy]	PARTIAL
MAGHREB_T3	AFRICA_W_T0	ITALY_T3	LEVANT_T2	0.00445906942591533	0.000249217976091883	17.8922463613593	1.3553275868633e-71	C_route	f4(MAGHREB_T3, Africa; ITALY_T3, LEVANT_T2) [route via Italy]	PARTIAL
MAGHREB_T3	AFRICA_W_T0	ITALY_T3	LEVANT_T3	0.00174216151737037	0.000205819331461651	8.46451839580955	2.57213323075506e-17	C_route	f4(MAGHREB_T3, Africa; ITALY_T3, LEVANT_T3) [route via Italy]	PARTIAL
MAGHREB_T3	AFRICA_W_T0	ITALY_T4	BALKANS_T0	0.00825101553390398	0.000261693998727131	31.5292500937606	3.45227719242893e-218	C_route	f4(MAGHREB_T3, Africa; ITALY_T4, BALKANS_T0) [route via Italy]	PARTIAL
MAGHREB_T3	AFRICA_W_T0	ITALY_T4	BALKANS_T1	0.00866197488612268	0.000261328874600163	33.1458775819382	6.49341912301939e-241	C_route	f4(MAGHREB_T3, Africa; ITALY_T4, BALKANS_T1) [route via Italy]	PARTIAL
MAGHREB_T3	AFRICA_W_T0	ITALY_T4	BALKANS_T2	-73.3743105054043	4.29792479758599	-17.0720321925168	2.39708734722005e-65	C_route	f4(MAGHREB_T3, Africa; ITALY_T4, BALKANS_T2) [route via Italy]	PARTIAL
MAGHREB_T3	AFRICA_W_T0	ITALY_T4	BALKANS_T4	0.00127012166756901	0.000220372552019679	5.76352025662246	8.23773608408384e-09	C_route	f4(MAGHREB_T3, Africa; ITALY_T4, BALKANS_T4) [route via Italy]	PARTIAL
MAGHREB_T3	AFRICA_W_T0	ITALY_T4	EUROPE_NW_T0	0.0090822428192153	0.000262442657217746	34.6065800258982	2.01160995174722e-262	C_route	f4(MAGHREB_T3, Africa; ITALY_T4, EUROPE_NW_T0) [route via Italy]	PARTIAL
MAGHREB_T3	AFRICA_W_T0	ITALY_T4	EUROPE_NW_T1	0.00902908336392479	0.000261085977892876	34.5827969651799	4.58316259461814e-262	C_route	f4(MAGHREB_T3, Africa; ITALY_T4, EUROPE_NW_T1) [route via Italy]	PARTIAL
MAGHREB_T3	AFRICA_W_T0	ITALY_T4	EUROPE_NW_T2	0.00810739108346269	0.000255341542005427	31.7511636367042	3.05995191135174e-221	C_route	f4(MAGHREB_T3, Africa; ITALY_T4, EUROPE_NW_T2) [route via Italy]	PARTIAL
MAGHREB_T3	AFRICA_W_T0	ITALY_T4	EUROPE_NW_T3	0.000893648365977286	0.000221037044083012	4.0429800791295	5.27761061410365e-05	C_route	f4(MAGHREB_T3, Africa; ITALY_T4, EUROPE_NW_T3) [route via Italy]	PARTIAL
MAGHREB_T3	AFRICA_W_T0	ITALY_T4	EUROPE_NW_T4	0.00327760729894363	0.000206895305845024	15.8418640072904	1.60006538658974e-56	C_route	f4(MAGHREB_T3, Africa; ITALY_T4, EUROPE_NW_T4) [route via Italy]	PARTIAL
MAGHREB_T3	AFRICA_W_T0	ITALY_T4	GREECE_T0	0.00135968931109106	0.00020696979829397	6.5695059003721	5.0482494497128e-11	C_route	f4(MAGHREB_T3, Africa; ITALY_T4, GREECE_T0) [route via Italy]	PARTIAL
MAGHREB_T3	AFRICA_W_T0	ITALY_T4	GREECE_T1	0.00672126262647148	0.000247234366021909	27.1857943319897	9.56230680164903e-163	C_route	f4(MAGHREB_T3, Africa; ITALY_T4, GREECE_T1) [route via Italy]	PARTIAL
