sample_id	custom_pop_label	group_id	region	layer	qc
I3390.AG	EUROPE_EAST_T1	Russia_KrasnoyarskKrai_MLBA	EUROPE_CONTROL	T1	PASS
I3391.AG	EUROPE_EAST_T1	Russia_KrasnoyarskKrai_MLBA	EUROPE_CONTROL	T1	PASS
I3392.AG	EUROPE_EAST_T1	Russia_KrasnoyarskKrai_MLBA	EUROPE_CONTROL	T1	PASS
I3393.AG	EUROPE_EAST_T1	Russia_KrasnoyarskKrai_MLBA	EUROPE_CONTROL	T1	PASS
I3394.AG	EUROPE_EAST_T1	Russia_KrasnoyarskKrai_MLBA	EUROPE_CONTROL	T1	PASS
I3395.AG	EUROPE_EAST_T1	Russia_KrasnoyarskKrai_MLBA	EUROPE_CONTROL	T1	PASS
I3396.AG	EUROPE_EAST_T1	Russia_KrasnoyarskKrai_MLBA	EUROPE_CONTROL	T1	PASS
I3401.AG	OUTGROUP_T0	India-oCentralEurope	OUTGROUP	T0	PASS
I3402.AG	OUTGROUP_T0	India_Roopkund-A	OUTGROUP	T0	PASS
I3403.AG	OUTGROUP_T0	India_Roopkund-B	OUTGROUP	T0	PASS
I3404.AG	OUTGROUP_T0	India_Roopkund-B	OUTGROUP	T0	PASS
I3405.AG	OUTGROUP_T0	India_Roopkund-B	OUTGROUP	T0	PASS
I3406.AG	OUTGROUP_T0	India_Roopkund-A	OUTGROUP	T0	PASS
I3407.AG	OUTGROUP_T0	India_Roopkund-A	OUTGROUP	T0	PASS
RISE492.AG	EUROPE_EAST_T1	Russia_Karasuk-oAegean	EUROPE_CONTROL	T1	PASS
I3425.AG	EUROPE_EAST_T1	Russia_Khakassia_Karasuk	EUROPE_CONTROL	T1	PASS
RISE662.AG	EUROPE_EAST_T1	Russia_BA_Okunevo	EUROPE_CONTROL	T1	PASS
I3432.AG	IBERIA_T1	Portugal_C	IBERIA	T1	PASS
I3433.AG	BALKANS_T2	Croatia_N_Cardial	EUROPE_CONTROL	T2	PASS
I3447.AG	OUTGROUP_T1	Kazakhstan_EBA	OUTGROUP	T1	PASS
I3451.AG	OUTGROUP_T1	Kazakhstan_IA	OUTGROUP	T1	PASS
I3485.AG	IBERIA_T1	Spain_EBA	IBERIA	T1	PASS
I3486.AG	IBERIA_T1	Spain_MBA	IBERIA	T1	PASS
I3487.AG	IBERIA_T1	Spain_EBA	IBERIA	T1	PASS
I3488.AG	IBERIA_T1	Spain_MBA	IBERIA	T1	PASS
I3490.AG	IBERIA_T1	Spain_EBA	IBERIA	T1	PASS
I3491.AG	IBERIA_T1	Spain_EBA	IBERIA	T1	PASS
I3493.AG	IBERIA_T1	Spain_MBA	IBERIA	T1	PASS
I3494.AG	IBERIA_T1	Spain_EBA	IBERIA	T1	PASS
I3498.AG	BALKANS_T2	Croatia_MN_Sopot	EUROPE_CONTROL	T2	PASS
I3499.AG	BALKANS_T1	Croatia_LateC_EBA_Vucedol	EUROPE_CONTROL	T1	PASS
I3510.AG	EUROPE_CENTRAL_T1	Hungary_LateC_EBA_Yamnaya	EUROPE_CONTROL	T1	PASS
I3511.AG	EUROPE_CENTRAL_T1	Hungary_LateC_EBA_Yamnaya	EUROPE_CONTROL	T1	PASS
I3525.AG	EUROPE_CENTRAL_T1	Hungary_LateC_EBA_Yamnaya	EUROPE_CONTROL	T1	PASS
I3528.AG	EUROPE_CENTRAL_T1	Hungary_EBA_BellBeaker	EUROPE_CONTROL	T1	PASS
I3529.AG	EUROPE_CENTRAL_T1	Hungary_EBA_BellBeaker	EUROPE_CONTROL	T1	PASS
I3562.AG	OUTGROUP_T1	USA_California_3000BP	OUTGROUP	T1	PASS
I3563.AG	OUTGROUP_T1	USA_California_3000BP	OUTGROUP	T1	PASS
I3564.AG	OUTGROUP_T1	USA_California_3000BP	OUTGROUP	T1	PASS
I3565.AG	OUTGROUP_T1	USA_California_3000BP	OUTGROUP	T1	PASS
I3566.AG	EUROPE_NW_T0	Scotland_LIA	EUROPE_CONTROL	T0	PASS
I3567.AG	EUROPE_NW_T0	Scotland_LIA	EUROPE_CONTROL	T0	PASS
I3568.AG	EUROPE_NW_T0	Scotland_LIA	EUROPE_CONTROL	T0	PASS
I3574.AG	IBERIA_T0	Spain_LateAntiquity	IBERIA	T0	PASS
I3575.AG	IBERIA_T0	Spain_LateAntiquity	IBERIA	T0	PASS
I3576.AG	IBERIA_T0	Spain_LateAntiquity	IBERIA	T0	PASS
I3577.AG	IBERIA_T0	Spain_LateAntiquity	IBERIA	T0	PASS
I3578.AG	IBERIA_T0	Spain_LateAntiquity	IBERIA	T0	PASS
I3579.AG	IBERIA_T0	Spain_LateAntiquity	IBERIA	T0	PASS
I3581.AG	IBERIA_T0	Spain_LateAntiquity	IBERIA	T0	PASS
I3582.AG	IBERIA_T0	Spain_LateAntiquity	IBERIA	T0	PASS
I3583.AG	IBERIA_T0	Spain_LateAntiquity	IBERIA	T0	PASS
I3585.AG	IBERIA_T0	Spain_Medieval_Visigoth	IBERIA	T0	PASS
I3588.AG	EUROPE_CENTRAL_T1	Germany_StkrStraubing_BellBeaker	EUROPE_CONTROL	T1	PASS
I3589.AG	EUROPE_CENTRAL_T1	Germany_StkrStraubing_BellBeaker	EUROPE_CONTROL	T1	PASS
I3590.AG	EUROPE_CENTRAL_T1	Germany_StkrStraubing_BellBeaker	EUROPE_CONTROL	T1	PASS
I3594.AG	EUROPE_CENTRAL_T1	Germany_StkrStraubing_BellBeaker	EUROPE_CONTROL	T1	PASS
I3597.AG	EUROPE_CENTRAL_T1	Germany_StkrStraubing_BellBeaker	EUROPE_CONTROL	T1	PASS
I3600.AG	EUROPE_CENTRAL_T1	Germany_StkrStraubing_BellBeaker	EUROPE_CONTROL	T1	PASS
I3601.AG	EUROPE_CENTRAL_T1	Germany_StkrStraubing_BellBeaker	EUROPE_CONTROL	T1	PASS
I3604.AG	EUROPE_CENTRAL_T1	Germany_KunzingBruck_BellBeaker	EUROPE_CONTROL	T1	PASS
I3607.AG	EUROPE_CENTRAL_T1	Germany_KunzingBruck_BellBeaker	EUROPE_CONTROL	T1	PASS
I3611.AG	OUTGROUP_T0	Taiwan_IA	OUTGROUP	T0	PASS
I3612.AG	OUTGROUP_T0	Taiwan_IA	OUTGROUP	T0	PASS
I3642.AG	SARDINIA_T1	Italy_Sardinia_LBA	EUROPE_CONTROL	T1	PASS
I3682.AG	ITALY_T0	Italy_Campania_ImperialRoman	EUROPE_CONTROL	T0	PASS
I3685.AG	ITALY_T0	Italy_Campania_ImperialRoman-2	EUROPE_CONTROL	T0	PASS
I3690.AG	ITALY_T0	Italy_Campania_ImperialRoman	EUROPE_CONTROL	T0	PASS
I3691.AG	ITALY_T0	Italy_Campania_ImperialRoman	EUROPE_CONTROL	T0	PASS
I3712.AG	EUROPE_EAST_T2	Ukraine_Zaporizhia_N	EUROPE_CONTROL	T2	PASS
I3713.AG	EUROPE_EAST_T2	Ukraine_Zaporizhia_N	EUROPE_CONTROL	T2	PASS
I3714.AG	EUROPE_EAST_T2	Ukraine_Zaporizhia_N	EUROPE_CONTROL	T2	PASS
I3715.AG	EUROPE_EAST_T2	Ukraine_Zaporizhia_N	EUROPE_CONTROL	T2	PASS
I3717.AG	EUROPE_EAST_T2	Ukraine_Kirovohrad_N	EUROPE_CONTROL	T2	PASS
I3741.AG	SARDINIA_T1	Italy_Sardinia_LBA	EUROPE_CONTROL	T1	PASS
I3743.AG	SARDINIA_T1	Italy_Sardinia_EBA	EUROPE_CONTROL	T1	PASS
I3753.AG	OUTGROUP_T1	Kazakhstan_LBA	OUTGROUP	T1	PASS
I3756.AG	IBERIA_T1	Spain_EBA	IBERIA	T1	PASS
I3759.AG	IBERIA_T1	Spain_IA_CeltIberian	IBERIA	T1	PASS
I3763.AG	OUTGROUP_T1	Kazakhstan_MLBA	OUTGROUP	T1	PASS
I3767.AG	OUTGROUP_T1	Kazakhstan_MLBA1-1	OUTGROUP	T1	PASS
I3769.AG	OUTGROUP_T1	Kazakhstan_LBA	OUTGROUP	T1	PASS
I3770.AG	OUTGROUP_T1	Kazakhstan_BA	OUTGROUP	T1	PASS
I3772.AG	OUTGROUP_T1	Kazakhstan_LBA	OUTGROUP	T1	PASS
I3775.AG	IBERIA_T0	Spain_EarlyMedieval	IBERIA	T0	PASS
I3776.AG	IBERIA_T0	Spain_EarlyMedieval	IBERIA	T0	PASS
I3777.AG	IBERIA_T0	Spain_EarlyMedieval	IBERIA	T0	PASS
I3778.AG	IBERIA_T0	Spain_EarlyMedieval	IBERIA	T0	PASS
I3787.AG	EUROPE_EAST_T1	Russia_Kalmykia_EMBA_EasternManych	EUROPE_CONTROL	T1	PASS
I3788.AG	OUTGROUP_T1	Kazakhstan_MLBA	OUTGROUP	T1	PASS
I3808.AG	IBERIA_T0	Spain_NazariPeriod_Muslim	IBERIA	T0	PASS
I3810.AG	IBERIA_T0	Spain_NazariPeriod_African_Muslim	IBERIA	T0	PASS
I3860.AG	OUTGROUP_T1	Kazakhstan_MLBA-o	OUTGROUP	T1	PASS
I3861.AG	OUTGROUP_T1	Kazakhstan_MLBA	OUTGROUP	T1	PASS
I3864.AG	OUTGROUP_T1	Kazakhstan_MLBA	OUTGROUP	T1	PASS
I3866.AG	IBERIA_T0	Spain_EarlyMedieval	IBERIA	T0	PASS
I3874.AG	EUROPE_NW_T1	France_EBA_BellBeaker	EUROPE_CONTROL	T1	PASS
I3875.AG	EUROPE_NW_T1	France_EBA_BellBeaker	EUROPE_CONTROL	T1	PASS
I3876.AG	SICILY_T1	Italy_Sicily_LBA_IA_a_Punic	EUROPE_CONTROL	T1	PASS
I3879.AG	BALKANS_T2	Bulgaria_MalakPreslavets_N-oHighEEF	EUROPE_CONTROL	T2	PASS
I3931.AG	OUTGROUP_T2	Armenia_Aknashen_N	OUTGROUP	T2	PASS
I3938.AG	OUTGROUP_T1	Armenia_KarmirBlur_EIA_Urartian	OUTGROUP	T1	PASS
I3944.AG	OUTGROUP_T1	Armenia_KarmirBlur_EIA	OUTGROUP	T1	PASS
I3945.AG	OUTGROUP_T1	Armenia_KarmirBlur_Urartian	OUTGROUP	T1	PASS
I3947.AG	BALKANS_T2	Croatia_N_Cardial	EUROPE_CONTROL	T2	PASS
I3948.AG	BALKANS_T2	Croatia_N_Cardial	EUROPE_CONTROL	T2	PASS
I3949.AG	EUROPE_EAST_T1	Russia_Khakassia_Afanasievo	EUROPE_CONTROL	T1	PASS
I3950.AG	EUROPE_EAST_T1	Russia_Khakassia_Afanasievo	EUROPE_CONTROL	T1	PASS
I3951.AG	EUROPE_EAST_T1	Russia_Khakassia_Afanasievo	EUROPE_CONTROL	T1	PASS
I3954.AG	EUROPE_EAST_T1	Russia_Khakassia_Afanasievo	EUROPE_CONTROL	T1	PASS
I3965.AG	LEVANT_T1	Israel_MLBA	LEVANT	T1	PASS
I3966.AG	LEVANT_T1	Israel_MLBA	LEVANT	T1	PASS
I3976.AG	OUTGROUP_T1	Kazakhstan_LBA-o	OUTGROUP	T1	PASS
I3977.AG	OUTGROUP_T1	Kazakhstan_LBA	OUTGROUP	T1	PASS
I3980.AG	IBERIA_T0	Spain_Roman_LateAntiquity-oAfrica	IBERIA	T0	PASS
I4000.AG	EUROPE_EAST_T1	Russia_Kalmykia_EMBA_EasternManych	EUROPE_CONTROL	T1	PASS
I4004.AG	EUROPE_EAST_T1	Russia_Kalmykia_EMBA_EasternManych	EUROPE_CONTROL	T1	PASS
I4054.AG	IBERIA_T0	Spain_LateAntiquity_ImperialRoman-oAfrica	IBERIA	T0	PASS
I4068.AG	EUROPE_NW_T1	Netherlands_LNB_BellBeaker	EUROPE_CONTROL	T1	PASS
I4069.AG	EUROPE_NW_T1	Netherlands_LNB_BellBeaker	EUROPE_CONTROL	T1	PASS
I4070.AG	EUROPE_NW_T1	Netherlands_EBA	EUROPE_CONTROL	T1	PASS
I4071.AG	EUROPE_NW_T1	Netherlands_EBA	EUROPE_CONTROL	T1	PASS
I4073.AG	EUROPE_NW_T1	Netherlands_LNB_BellBeaker	EUROPE_CONTROL	T1	PASS
I4075.AG	EUROPE_NW_T1	Netherlands_LNB_BellBeaker	EUROPE_CONTROL	T1	PASS
I4076.AG	EUROPE_NW_T1	Netherlands_EBA	EUROPE_CONTROL	T1	PASS
I4086.AG	OUTGROUP_T1	Turkmenistan_C	OUTGROUP	T1	PASS
I4087.AG	OUTGROUP_T1	Turkmenistan_C	OUTGROUP	T1	PASS
I4088.AG	BALKANS_T2	Romania_C_Bodrogkeresztur	EUROPE_CONTROL	T2	PASS
I4109.AG	SICILY_T1	Italy_Sicily_MBA-3	EUROPE_CONTROL	T1	PASS
I4110.AG	EUROPE_EAST_T1	Ukraine_Kirovohrad_Eneolithic-oHG	EUROPE_CONTROL	T1	PASS
I4111.AG	EUROPE_EAST_T2	Ukraine_Kirovohrad_N	EUROPE_CONTROL	T2	PASS
I4114.AG	EUROPE_EAST_T2	Ukraine_Kirovohrad_N	EUROPE_CONTROL	T2	PASS
I4156.AG	OUTGROUP_T1	Uzbekistan_BA	OUTGROUP	T1	PASS
I4161.AG	OUTGROUP_T1	Uzbekistan_BA1-1	OUTGROUP	T1	PASS
I4167.AG	BALKANS_T2	Croatia_MN_Starcevo	EUROPE_CONTROL	T2	PASS
I4168.AG	BALKANS_T2	Croatia_MN_Sopot	EUROPE_CONTROL	T2	PASS
I4175.AG	BALKANS_T1	Croatia_LateC_EBA_Vucedol-oSteppe	EUROPE_CONTROL	T1	PASS
I4178.AG	EUROPE_CENTRAL_T1	Hungary_EBA_BellBeaker	EUROPE_CONTROL	T1	PASS
I4181.AG	EUROPE_CENTRAL_T2	Hungary_MN_LBK	EUROPE_CONTROL	T2	PASS
I4183.AG	EUROPE_CENTRAL_T2	Hungary_LN_Sopot	EUROPE_CONTROL	T2	PASS
I4184.AG	EUROPE_CENTRAL_T2	Hungary_LN_Sopot	EUROPE_CONTROL	T2	PASS
I4185.AG	EUROPE_CENTRAL_T2	Hungary_LN_Sopot	EUROPE_CONTROL	T2	PASS
I4186.AG	EUROPE_CENTRAL_T2	Hungary_MN_AVK_Esztar	EUROPE_CONTROL	T2	PASS
I4189.AG	EUROPE_CENTRAL_T2	Hungary_C_Balaton_Lasinja	EUROPE_CONTROL	T2	PASS
I4196.AG	EUROPE_CENTRAL_T2	Hungary_MN_LBK	EUROPE_CONTROL	T2	PASS
I4199.AG	EUROPE_CENTRAL_T2	Hungary_MN_AVK_Tiszadob	EUROPE_CONTROL	T2	PASS
I4247.AG	IBERIA_T1	Spain_C	IBERIA	T1	PASS
I4251.AG	EUROPE_CENTRAL_T1	Poland_BellBeaker	EUROPE_CONTROL	T1	PASS
I4252.AG	EUROPE_CENTRAL_T1	Poland_BellBeaker	EUROPE_CONTROL	T1	PASS
I4253.AG	EUROPE_CENTRAL_T1	Poland_BellBeaker	EUROPE_CONTROL	T1	PASS
I4255.AG	OUTGROUP_T1	Uzbekistan_BA	OUTGROUP	T1	PASS
I4258.AG	OUTGROUP_T1	Tajikistan_BA	OUTGROUP	T1	PASS
I4259.AG	OUTGROUP_T1	Turkmenistan_C	OUTGROUP	T1	PASS
I4262.AG	OUTGROUP_T1	Kazakhstan_MLBA	OUTGROUP	T1	PASS
I4263.AG	OUTGROUP_T1	Kazakhstan_MLBA	OUTGROUP	T1	PASS
I4264.AG	OUTGROUP_T1	Kazakhstan_MLBA	OUTGROUP	T1	PASS
I4265.AG	OUTGROUP_T1	Kazakhstan_MLBA	OUTGROUP	T1	PASS
I4267.AG	OUTGROUP_T1	Kazakhstan_LBA	OUTGROUP	T1	PASS
I4286.AG	OUTGROUP_T1	Uzbekistan_BA	OUTGROUP	T1	PASS
I4288.AG	OUTGROUP_T1	Uzbekistan_BA	OUTGROUP	T1	PASS
I4289.AG	OUTGROUP_T1	Uzbekistan_BA	OUTGROUP	T1	PASS
I4295.AG	OUTGROUP_T1	Kazakhstan_LBA	OUTGROUP	T1	PASS
I4303.AG	EUROPE_NW_T2	France_MN-1	EUROPE_CONTROL	T2	PASS
I4312.AG	OUTGROUP_T1	Uzbekistan_BA1-1	OUTGROUP	T1	PASS
I4313.AG	OUTGROUP_T1	Uzbekistan_BA1-1	OUTGROUP	T1	PASS
I4315.AG	OUTGROUP_T1	Uzbekistan_BA1-1	OUTGROUP	T1	PASS
I4319.AG	OUTGROUP_T1	Kazakhstan_MLBA_Petrovka-o	OUTGROUP	T1	PASS
I4321.AG	OUTGROUP_T1	Kazakhstan_MLBA	OUTGROUP	T1	PASS
I4322.AG	OUTGROUP_T1	Kazakhstan_MLBA	OUTGROUP	T1	PASS
I4323.AG	OUTGROUP_T1	Kazakhstan_MLBA1	OUTGROUP	T1	PASS
I4331.AG	BALKANS_T1	Croatia_MBA	EUROPE_CONTROL	T1	PASS
I4332.AG	BALKANS_T1	Croatia_MBA	EUROPE_CONTROL	T1	PASS
I4338.AG	OUTGROUP_T1	Iran_Hasanlu_IA	OUTGROUP	T1	PASS
I4098.AG	OUTGROUP_T1	Iran_Hasanlu_LBA-2	OUTGROUP	T1	PASS
I4340.AG	OUTGROUP_T1	Iran_DinkhaTepe_BA_IA2-2	OUTGROUP	T1	PASS
I4341.AG	OUTGROUP_T1	Iran_DinkhaTepe_BA_IA1-1	OUTGROUP	T1	PASS
I4351.AG	OUTGROUP_T2	Iran_HajjiFiruz_N	OUTGROUP	T2	PASS
I4353.AG	OUTGROUP_T1	Iran_Hasanlu_IA	OUTGROUP	T1	PASS
I4356.AG	OUTGROUP_T1	Iran_Hasanlu_IA	OUTGROUP	T1	PASS
I4419.AG	OUTGROUP_T0	Vanuatu_150BP	OUTGROUP	T0	PASS
I4424.AG	OUTGROUP_T0	Vanuatu_150BP	OUTGROUP	T0	PASS
I4425.AG	OUTGROUP_T0	Vanuatu_150BP	OUTGROUP	T0	PASS
I4432.AG	EUROPE_NORTH_T2	Latvia_LateMesolithic_Kunda	EUROPE_CONTROL	T2	PASS
I4434.AG	EUROPE_NORTH_T2	Latvia_EMN_Narva	EUROPE_CONTROL	T2	PASS
I4435.AG	EUROPE_NORTH_T1	Latvia_MN-3	EUROPE_CONTROL	T1	PASS
I4436.AG	EUROPE_NORTH_T2	Latvia_MN-2	EUROPE_CONTROL	T2	PASS
I4437.AG	EUROPE_NORTH_T2	Latvia_EMN	EUROPE_CONTROL	T2	PASS
I4438.AG	EUROPE_NORTH_T2	Latvia_EMN_Narva	EUROPE_CONTROL	T2	PASS
I4439.AG	EUROPE_NORTH_T2	Latvia_LateMesolithic_Kunda	EUROPE_CONTROL	T2	PASS
I4440.AG	EUROPE_NORTH_T2	Latvia_EMN_Narva	EUROPE_CONTROL	T2	PASS
I4441.AG	EUROPE_NORTH_T2	Latvia_EMN_Narva	EUROPE_CONTROL	T2	PASS
I4517.AG	LEVANT_T1	Israel_IA	LEVANT	T1	PASS
I4930.AG	SICILY_T1	Italy_Sicily_C-o	EUROPE_CONTROL	T1	PASS
I5208.AG	EUROPE_CENTRAL_T2	Austria_N_LBK	EUROPE_CONTROL	T2	PASS
I5228.AG	ANATOLIA_T1	Turkey_Ancient-1	OUTGROUP	T1	PASS
I5358.AG	EUROPE_NW_T1	Wales_N	EUROPE_CONTROL	T1	PASS
I5359.AG	EUROPE_NW_T1	Wales_N	EUROPE_CONTROL	T1	PASS
I5364.AG	EUROPE_NW_T1	Wales_IA	EUROPE_CONTROL	T1	PASS
I5365.AG	EUROPE_NW_T0	England_LIA	EUROPE_CONTROL	T0	PASS
I5366.AG	EUROPE_NW_T1	England_N	EUROPE_CONTROL	T1	PASS
I5367.AG	EUROPE_NW_T1	Scotland_BellBeaker	EUROPE_CONTROL	T1	PASS
I5370.AG	EUROPE_NW_T1	Scotland_N	EUROPE_CONTROL	T1	PASS
I5371.AG	EUROPE_NW_T1	Scotland_N	EUROPE_CONTROL	T1	PASS
I3049.AG	EUROPE_NW_T1	England_N	EUROPE_CONTROL	T1	PASS
I3050.AG	EUROPE_NW_T1	England_BellBeaker-olowEEF	EUROPE_CONTROL	T1	PASS
I3071.AG	EUROPE_NW_T1	England_BellBeaker-ohighEEF	EUROPE_CONTROL	T1	PASS
I5382.AG	EUROPE_NW_T1	England_BellBeaker	EUROPE_CONTROL	T1	PASS
I5385.AG	EUROPE_NW_T1	Scotland_BellBeaker	EUROPE_CONTROL	T1	PASS
I5396.AG	OUTGROUP_T1	Pakistan_IA	OUTGROUP	T1	PASS
I5397.AG	OUTGROUP_T1	Pakistan_IA	OUTGROUP	T1	PASS
I5398.AG	OUTGROUP_T1	Pakistan_IA	OUTGROUP	T1	PASS
I5399.AG	OUTGROUP_T1	Pakistan_IA	OUTGROUP	T1	PASS
I5400.AG	OUTGROUP_T1	Pakistan_IA	OUTGROUP	T1	PASS
I5401.AG	BALKANS_T2	Serbia_IronGates_Mesolithic	EUROPE_CONTROL	T2	PASS
I5402.AG	BALKANS_T2	Serbia_IronGates_Mesolithic	EUROPE_CONTROL	T2	PASS
I5405.AG	BALKANS_T2	Serbia_IronGates_N	EUROPE_CONTROL	T2	PASS
I5407.AG	BALKANS_T2	Serbia_IronGates_Mesolithic	EUROPE_CONTROL	T2	PASS
OC.AG	BALKANS_T2	Romania_IronGates_Mesolithic	EUROPE_CONTROL	T2	PASS
I5411.AG	BALKANS_T2	Romania_Mesolithic	EUROPE_CONTROL	T2	PASS
I5427.AG	GREECE_T2	Greece_Peloponnese_N	EUROPE_CONTROL	T2	PASS
I5429.AG	IBERIA_T1	Portugal_C	IBERIA	T1	PASS
I5469.AG	EUROPE_NW_T1	Scotland_EBA_C	EUROPE_CONTROL	T1	PASS
I5470.AG	EUROPE_NW_T1	Scotland_EBA_C	EUROPE_CONTROL	T1	PASS
I5473.AG	EUROPE_NW_T1	Scotland_EBA_C	EUROPE_CONTROL	T1	PASS
I5604.AG	OUTGROUP_T1	Uzbekistan_BA	OUTGROUP	T1	PASS
I5605.AG	OUTGROUP_T1	Uzbekistan_BA	OUTGROUP	T1	PASS
I5608.AG	OUTGROUP_T0	Uzbekistan_Antiquity_HephthalitePeriod	OUTGROUP	T0	PASS
I5658.AG	EUROPE_CENTRAL_T1	Germany_IrlbachLKR_BellBeaker	EUROPE_CONTROL	T1	PASS
I5659.AG	EUROPE_CENTRAL_T1	Germany_IrlbachLKR_BellBeaker	EUROPE_CONTROL	T1	PASS
I5665.AG	IBERIA_T1	Spain_C-oSteppe	IBERIA	T1	PASS
I5666.AG	EUROPE_CENTRAL_T1	Czechia_BellBeaker	EUROPE_CONTROL	T1	PASS
I5686.AG	BALKANS_T1	Slovenia_EIA	EUROPE_CONTROL	T1	PASS
I5691.AG	BALKANS_T1	Slovenia_EIA	EUROPE_CONTROL	T1	PASS
I5692.AG	BALKANS_T1	Slovenia_EIA	EUROPE_CONTROL	T1	PASS
I5693.AG	BALKANS_T1	Slovenia_EIA	EUROPE_CONTROL	T1	PASS
I5957.AG	EUROPE_EAST_T2	Ukraine_Zaporizhia_N	EUROPE_CONTROL	T2	PASS
I6047.AG	EUROPE_EAST_T1	Russia_Novosibirsk_LBA	EUROPE_CONTROL	T1	PASS
I6050.AG	EUROPE_EAST_T1	Russia_Omsk_Eneolithic_Chernoozersky	EUROPE_CONTROL	T1	PASS
I6057.AG	EUROPE_EAST_T2	Russia_Samara_Eneolithic_Ekaterinovka	EUROPE_CONTROL	T2	PASS
I6058.AG	EUROPE_EAST_T2	Russia_Samara_Eneolithic_Ekaterinovka	EUROPE_CONTROL	T2	PASS
I6059.AG	EUROPE_EAST_T2	Russia_Samara_Eneolithic_Ekaterinovka	EUROPE_CONTROL	T2	PASS
I6060.AG	EUROPE_EAST_T2	Russia_Samara_Eneolithic_Ekaterinovka	EUROPE_CONTROL	T2	PASS
I6061.AG	EUROPE_EAST_T2	Russia_Samara_Eneolithic_Ekaterinovka	EUROPE_CONTROL	T2	PASS
I6062.AG	EUROPE_EAST_T2	Russia_Samara_Eneolithic_Ekaterinovka	EUROPE_CONTROL	T2	PASS
I6063.AG	EUROPE_EAST_T2	Russia_Samara_Eneolithic_Ekaterinovka	EUROPE_CONTROL	T2	PASS
I6064.AG	EUROPE_EAST_T2	Russia_Samara_Eneolithic_Ekaterinovka	EUROPE_CONTROL	T2	PASS
I6065.AG	EUROPE_EAST_T2	Russia_Samara_Eneolithic_Ekaterinovka	EUROPE_CONTROL	T2	PASS
I6066.AG	EUROPE_EAST_T2	Russia_Samara_Eneolithic_Ekaterinovka	EUROPE_CONTROL	T2	PASS
I6067.AG	EUROPE_EAST_T2	Russia_Samara_Eneolithic_Ekaterinovka	EUROPE_CONTROL	T2	PASS
I6068.AG	EUROPE_EAST_T2	Russia_Samara_Eneolithic_Ekaterinovka	EUROPE_CONTROL	T2	PASS
I6069.AG	EUROPE_EAST_T2	Russia_Samara_Eneolithic_Ekaterinovka	EUROPE_CONTROL	T2	PASS
I6133.AG	EUROPE_EAST_T2	Ukraine_Zaporizhia_N	EUROPE_CONTROL	T2	PASS
I6138.AG	NORTH_AFRICA_EAST_T0	Sudan_Kulubnarti21R2_KulubnartiR_Christian	NORTH_AFRICA_EAST	T0	PASS
I6139.AG	NORTH_AFRICA_EAST_T0	Sudan_Kulubnarti21R2_KulubnartiR_Christian	NORTH_AFRICA_EAST	T0	PASS
I6140.AG	NORTH_AFRICA_EAST_T0	Sudan_Kulubnarti21R2_KulubnartiR_Christian	NORTH_AFRICA_EAST	T0	PASS
I6141.AG	NORTH_AFRICA_EAST_T0	Sudan_Kulubnarti21R2_KulubnartiR_Christian	NORTH_AFRICA_EAST	T0	PASS
I6184.AG	BALKANS_T1	Romania_MLBA	EUROPE_CONTROL	T1	PASS
I6185.AG	BALKANS_T1	Romania_MLBA	EUROPE_CONTROL	T1	PASS
I6186.AG	BALKANS_T1	Romania_MLBA	EUROPE_CONTROL	T1	PASS
I6232.AG	OUTGROUP_T1	Mongolia_EIA_Sagly-4	OUTGROUP	T1	PASS
I6250.AG	NORTH_AFRICA_EAST_T0	Sudan_Kulubnarti21R2_KulubnartiR_Christian	NORTH_AFRICA_EAST	T0	PASS
I6251.AG	NORTH_AFRICA_EAST_T0	Sudan_Kulubnarti21R2_KulubnartiR_Christian	NORTH_AFRICA_EAST	T0	PASS
I6252.AG	NORTH_AFRICA_EAST_T0	Sudan_Kulubnarti21R2_KulubnartiR_Christian-oNilotic	NORTH_AFRICA_EAST	T0	PASS
I6254.AG	NORTH_AFRICA_EAST_T0	Sudan_Kulubnarti21S46_KulubnartiS_Christian	NORTH_AFRICA_EAST	T0	PASS
I6255.AG	NORTH_AFRICA_EAST_T0	Sudan_Kulubnarti21S46_KulubnartiS_Christian	NORTH_AFRICA_EAST	T0	PASS
I6256.AG	NORTH_AFRICA_EAST_T0	Sudan_Kulubnarti21S46_KulubnartiS_Christian	NORTH_AFRICA_EAST	T0	PASS
I6257.AG	NORTH_AFRICA_EAST_T0	Sudan_Kulubnarti21S46_KulubnartiS_Christian	NORTH_AFRICA_EAST	T0	PASS
I6258.AG	NORTH_AFRICA_EAST_T0	Sudan_Kulubnarti21S46_KulubnartiS_Christian	NORTH_AFRICA_EAST	T0	PASS
I6262.AG	OUTGROUP_T1	Mongolia_CenterWest_LBA-4	OUTGROUP	T1	PASS
I6263.AG	OUTGROUP_T1	Mongolia_EIA_Pazyryk-6	OUTGROUP	T1	PASS
I6264.AG	OUTGROUP_T1	Mongolia_CenterWest_LBA-4	OUTGROUP	T1	PASS
I6467.AG	IBERIA_T1	Portugal_C	IBERIA	T1	PASS
I6468.AG	EUROPE_CENTRAL_T1	Czechia_BellBeaker	EUROPE_CONTROL	T1	PASS
I6470.AG	IBERIA_T1	Spain_EBA	IBERIA	T1	PASS
I6471.AG	IBERIA_T1	Spain_C-oSteppe	IBERIA	T1	PASS
