sample_id	master_id	group_id	population	region	subregion	layer	role
I8532.AG	I8532	Turkmenistan_C	Turkmenistan_C	OUTGROUP	Central_Asia	T1	OUTGROUP
I8534.AG	I8534	Turkmenistan_C	Turkmenistan_C	OUTGROUP	Central_Asia	T1	OUTGROUP
I8535.AG	I8535	Russia_Buryatia_MBA	Russia_Buryatia_MBA	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
I8547.AG	I8547	DominicanRepublic_Ceramic	DominicanRepublic_Ceramic	OUTGROUP	Other	T0	OUTGROUP
I8548.AG	I8548	DominicanRepublic_Ceramic	DominicanRepublic_Ceramic	OUTGROUP	Other	T0	OUTGROUP
I8549.AG	I8549	DominicanRepublic_Ceramic	DominicanRepublic_Ceramic	OUTGROUP	Other	T0	OUTGROUP
I8550.AG	I8550	DominicanRepublic_Ceramic	DominicanRepublic_Ceramic	OUTGROUP	Other	T0	OUTGROUP
I8554.AG	I8554	Jordan_PPNB	Jordan_PPNB	LEVANT	Levant	T2	TARGET
I8555.AG	I8555	Mexico_Colonial_Maya	Mexico_Colonial_Maya	OUTGROUP	Americas	T0	OUTGROUP
I8556.AG	I8556	Mexico_Colonial_Maya	Mexico_Colonial_Maya	OUTGROUP	Americas	T0	OUTGROUP
I8557.AG	I8557	Mexico_Colonial_Maya	Mexico_Colonial_Maya	OUTGROUP	Americas	T0	OUTGROUP
I8558.AG	I8558	Mexico_Colonial_European	Mexico_Colonial_European	OUTGROUP	Americas	T0	OUTGROUP
I8559.AG	I8559	Mexico_Colonial_Maya	Mexico_Colonial_Maya	OUTGROUP	Americas	T0	OUTGROUP
I8561.AG	I8561	Italy_Sicily_EBA-1	Italy_Sicily_EBA-1	EUROPE_CONTROL	Southern_Europe	T1	CONTROL
I8566.AG	I8566	Spain_C	Spain_C	IBERIA	Iberia	T1	TARGET
I8567.AG	I8567	Spain_MLN	Spain_MLN	IBERIA	Iberia	T1	TARGET
I8568.AG	I8568	Spain_MLN	Spain_MLN	IBERIA	Iberia	T1	TARGET
I8569.AG	I8569	Spain_C	Spain_C	IBERIA	Iberia	T1	TARGET
I8570.AG	I8570	Spain_LBA	Spain_LBA	IBERIA	Iberia	T1	TARGET
I8571.AG	I8571	Spain_LBA	Spain_LBA	IBERIA	Iberia	T1	TARGET
I8575.AG	I8575	Chile_CerroJohnny_400BP_Aonikenk	Chile_CerroJohnny_400BP_Aonikenk	OUTGROUP	Americas	T0	OUTGROUP
I8576.AG	I8576	Chile_FaroMendez_100BP_Selknam	Chile_FaroMendez_100BP_Selknam	OUTGROUP	Americas	T0	OUTGROUP
I8577.AG	I8577	Italy_Sicily_IA_c_Punic_IA_d	Italy_Sicily_IA_c_Punic_IA_d	EUROPE_CONTROL	Southern_Europe	T1	CONTROL
I8578.AG	I8578	USA_California_5200BP	USA_California_5200BP	OUTGROUP	Americas	T1	OUTGROUP
I8724.AG	I8724	Iran_ShahriSokhta_BA1-1	Iran_ShahriSokhta_BA1-1	OUTGROUP	Iran	T1	OUTGROUP
I8725.AG	I8725	Iran_ShahriSokhta_BA1-1	Iran_ShahriSokhta_BA1-1	OUTGROUP	Iran	T1	OUTGROUP
I8726.AG	I8726	Iran_ShahriSokhta_BA2-2	Iran_ShahriSokhta_BA2-2	OUTGROUP	Iran	T1	OUTGROUP
I8738.AG	I8738	Russia_Samara_Eneolithic_Ekaterinovka	Russia_Samara_Eneolithic_Ekaterinovka	EUROPE_CONTROL	Eastern_Europe	T2	CONTROL
I8745.AG	I8745	Russia_Chelyabinsk_MBA_Poltavka	Russia_Chelyabinsk_MBA_Poltavka	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
I8758.AG	I8758	Kenya_PastoralN	Kenya_PastoralN	EAST_AFRICA	East_Africa	T1	OUTGROUP
I8793.AG	I8793	Hungary_C_Bodrogkeresztur	Hungary_C_Bodrogkeresztur	EUROPE_CONTROL	Central_Europe	T2	CONTROL
I8794.AG	I8794	Hungary_C_Bodrogkeresztur	Hungary_C_Bodrogkeresztur	EUROPE_CONTROL	Central_Europe	T2	CONTROL
I8795.AG	I8795	Hungary_C_Bodrogkeresztur	Hungary_C_Bodrogkeresztur	EUROPE_CONTROL	Central_Europe	T2	CONTROL
I8796.AG	I8796	Hungary_C_Bodrogkeresztur-2	Hungary_C_Bodrogkeresztur-2	EUROPE_CONTROL	Central_Europe	T2	CONTROL
I8797.AG	I8797	Hungary_C_Bodrogkeresztur	Hungary_C_Bodrogkeresztur	EUROPE_CONTROL	Central_Europe	T2	CONTROL
I8798.AG	I8798	Hungary_C_Bodrogkeresztur	Hungary_C_Bodrogkeresztur	EUROPE_CONTROL	Central_Europe	T2	CONTROL
I8799.AG	I8799	Hungary_C_Bodrogkeresztur	Hungary_C_Bodrogkeresztur	EUROPE_CONTROL	Central_Europe	T2	CONTROL
I8802.AG	I8802	Kenya_IA_Pastoral-o	Kenya_IA_Pastoral-o	EAST_AFRICA	East_Africa	T0	OUTGROUP
I8804.AG	I8804	Kenya_PastoralN	Kenya_PastoralN	EAST_AFRICA	East_Africa	T1	OUTGROUP
I8805.AG	I8805	Kenya_PastoralN_Elmenteitan	Kenya_PastoralN_Elmenteitan	EAST_AFRICA	East_Africa	T0	OUTGROUP
I8808.AG	I8808	Kenya_LSA	Kenya_LSA	EAST_AFRICA	East_Africa	T0	OUTGROUP
I8809.AG	I8809	Kenya_PastoralN	Kenya_PastoralN	EAST_AFRICA	East_Africa	T1	OUTGROUP
I8814.AG	I8814	Kenya_PastoralN	Kenya_PastoralN	EAST_AFRICA	East_Africa	T1	OUTGROUP
I8816.AG	I8816	Tanzania_Swahili	Tanzania_Swahili	EAST_AFRICA	East_Africa	T0	OUTGROUP
I8820.AG	I8820	Kenya_PastoralN	Kenya_PastoralN	EAST_AFRICA	East_Africa	T1	OUTGROUP
I8830.AG	I8830	Kenya_PastoralN	Kenya_PastoralN	EAST_AFRICA	East_Africa	T1	OUTGROUP
I8874.AG	I8874	Kenya_PastoralN	Kenya_PastoralN	EAST_AFRICA	East_Africa	T1	OUTGROUP
I8892.AG	I8892	Kenya_IA_Pastoral	Kenya_IA_Pastoral	EAST_AFRICA	East_Africa	T0	OUTGROUP
I8918.AG	I8918	Kenya_PastoralN	Kenya_PastoralN	EAST_AFRICA	East_Africa	T1	OUTGROUP
I8919.AG	I8919	Kenya_PastoralN	Kenya_PastoralN	EAST_AFRICA	East_Africa	T1	OUTGROUP
I8920.AG	I8920	Kenya_PastoralN	Kenya_PastoralN	EAST_AFRICA	East_Africa	T1	OUTGROUP
I8922.AG	I8922	Kenya_PastoralN_Elmenteitan	Kenya_PastoralN_Elmenteitan	EAST_AFRICA	East_Africa	T1	OUTGROUP
I8949.AG	I8949	Russia_Rostov_EBA_Don_Yamnaya	Russia_Rostov_EBA_Don_Yamnaya	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
I8970.AG	I8970	Thailand_IA	Thailand_IA	OUTGROUP	SE_Asia	T1	OUTGROUP
I8974.AG	I8974	Thailand_BA	Thailand_BA	OUTGROUP	SE_Asia	T1	OUTGROUP
I8977.AG	I8977	Thailand_BA	Thailand_BA	OUTGROUP	SE_Asia	T1	OUTGROUP
I8978.AG	I8978	Thailand_LN_BA	Thailand_LN_BA	OUTGROUP	SE_Asia	T1	OUTGROUP
I8997.AG	I8997	Pakistan_IA	Pakistan_IA	OUTGROUP	South_Asia	T1	OUTGROUP
I8998.AG	I8998	Pakistan_IA	Pakistan_IA	OUTGROUP	South_Asia	T1	OUTGROUP
I8999.AG	I8999	Pakistan_IA	Pakistan_IA	OUTGROUP	South_Asia	T1	OUTGROUP
I9058.AG	I9058	Brazil_SouthSantaCatarina_LateHolocene_2500BP_HG	Brazil_SouthSantaCatarina_LateHolocene_2500BP_HG	OUTGROUP	Americas	T1	OUTGROUP
I0589.SG	I0589	Tanzania_1300BP	Tanzania_1300BP	EAST_AFRICA	East_Africa	T0	OUTGROUP
I1048.SG	I1048	Tanzania_1400BP	Tanzania_1400BP	EAST_AFRICA	East_Africa	T0	OUTGROUP
I2966.SG	I2966	Malawi_LSA_8500BP	Malawi_LSA_8500BP	EAST_AFRICA	East_Africa	T2	OUTGROUP
I2967.SG	I2967	Malawi_LSA_8500BP	Malawi_LSA_8500BP	EAST_AFRICA	East_Africa	T2	OUTGROUP
Sope.SG	Sope	Estonia_LN_CordedWare-1	Estonia_LN_CordedWare-1	EUROPE_CONTROL	Northern_Europe	T1	CONTROL
Ardu1.SG	Ardu1	Estonia_LN	Estonia_LN	EUROPE_CONTROL	Northern_Europe	T1	CONTROL
I0011.AG	I0011	Sweden_Mesolithic_HG	Sweden_Mesolithic_HG	EUROPE_CONTROL	Northern_Europe	T2	CONTROL
I0012.AG	I0012	Sweden_Mesolithic_HG	Sweden_Mesolithic_HG	EUROPE_CONTROL	Northern_Europe	T2	CONTROL
I0013.AG	I0013	Sweden_Mesolithic_HG	Sweden_Mesolithic_HG	EUROPE_CONTROL	Northern_Europe	T2	CONTROL
I0014.AG	I0014	Sweden_Mesolithic_HG	Sweden_Mesolithic_HG	EUROPE_CONTROL	Northern_Europe	T2	CONTROL
I0015.AG	I0015	Sweden_Mesolithic_HG	Sweden_Mesolithic_HG	EUROPE_CONTROL	Northern_Europe	T2	CONTROL
I0017.AG	I0017	Sweden_Mesolithic_HG	Sweden_Mesolithic_HG	EUROPE_CONTROL	Northern_Europe	T2	CONTROL
I0022.AG	I0022	Germany_StuttgartMuhlhausen2_EN_LBK	Germany_StuttgartMuhlhausen2_EN_LBK	EUROPE_CONTROL	Central_Europe	T2	CONTROL
I0026.AG	I0026	Germany_ViesenhaeuserHof_EN_LBK	Germany_ViesenhaeuserHof_EN_LBK	EUROPE_CONTROL	Central_Europe	T2	CONTROL
I0039.AG	I0039	Peru_3500BP	Peru_3500BP	OUTGROUP	Americas	T1	OUTGROUP
I0040.AG	I0040	Peru_5800BP	Peru_5800BP	OUTGROUP	Americas	T1	OUTGROUP
I0041.AG	I0041	Peru_8600BP	Peru_8600BP	OUTGROUP	Americas	T2	OUTGROUP
I0045.AG	I0045	Peru_EIP_1450BP	Peru_EIP_1450BP	OUTGROUP	Americas	T0	OUTGROUP
I0049.AG	I0049	Germany_Esperstedt_CordedWare	Germany_Esperstedt_CordedWare	EUROPE_CONTROL	Central_Europe	T1	CONTROL
I0059.AG	I0059	Germany_BenzingerodeHeimburg_LN	Germany_BenzingerodeHeimburg_LN	EUROPE_CONTROL	Central_Europe	T1	CONTROL
I0060.AG	I0060	Germany_Rothenschirmbach_BellBeaker	Germany_Rothenschirmbach_BellBeaker	EUROPE_CONTROL	Central_Europe	T1	CONTROL
I0061.AG	I0061	Russia_Karelia_Mesolithic_HG	Russia_Karelia_Mesolithic_HG	EUROPE_CONTROL	Eastern_Europe	T2	CONTROL
I0106.AG	I0106	Germany_Esperstedt_CordedWare	Germany_Esperstedt_CordedWare	EUROPE_CONTROL	Central_Europe	T1	CONTROL
I0108.AG	I0108	Germany_Rothenschirmbach_BellBeaker	Germany_Rothenschirmbach_BellBeaker	EUROPE_CONTROL	Central_Europe	T1	CONTROL
I0111.AG	I0111	Germany_Rothenschirmbach_BellBeaker	Germany_Rothenschirmbach_BellBeaker	EUROPE_CONTROL	Central_Europe	T1	CONTROL
I0112.AG	I0112	Germany_Quedlinburg12_BellBeaker	Germany_Quedlinburg12_BellBeaker	EUROPE_CONTROL	Central_Europe	T1	CONTROL
I0113.AG	I0113	Germany_Quedlinburg12_BellBeaker	Germany_Quedlinburg12_BellBeaker	EUROPE_CONTROL	Central_Europe	T1	CONTROL
I0114.AG	I0114	Germany_Esperstedt_EBA_Unetice	Germany_Esperstedt_EBA_Unetice	EUROPE_CONTROL	Central_Europe	T1	CONTROL
I0115.AG	I0115	Germany_Esperstedt_EBA_Unetice	Germany_Esperstedt_EBA_Unetice	EUROPE_CONTROL	Central_Europe	T1	CONTROL
I0117.AG	I0117	Germany_Esperstedt_EBA_Unetice	Germany_Esperstedt_EBA_Unetice	EUROPE_CONTROL	Central_Europe	T1	CONTROL
I0124.AG	I0124	Russia_Samara_EN_Mesolithic	Russia_Samara_EN_Mesolithic	EUROPE_CONTROL	Eastern_Europe	T2	CONTROL
I0126.AG	I0126	Russia_Samara_MBA_Poltavka	Russia_Samara_MBA_Poltavka	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
I0157.AG	I0157	England_EarlyMedieval_Saxon	England_EarlyMedieval_Saxon	EUROPE_CONTROL	British_Isles	T0	CONTROL
I0159.AG	I0159	England_EarlyMedieval_Saxon	England_EarlyMedieval_Saxon	EUROPE_CONTROL	British_Isles	T0	CONTROL
I0161.AG	I0161	England_EarlyMedieval_Saxon	England_EarlyMedieval_Saxon	EUROPE_CONTROL	British_Isles	T0	CONTROL
I0164.AG	I0164	Germany_Quedlinburg8_EBA_Unetice	Germany_Quedlinburg8_EBA_Unetice	EUROPE_CONTROL	Central_Europe	T1	CONTROL
I0171.AG	I0171	Germany_BenzingerodeHeimburg_LN	Germany_BenzingerodeHeimburg_LN	EUROPE_CONTROL	Central_Europe	T1	CONTROL
I0174.AG	I0174	Hungary_EN_Starcevo-1	Hungary_EN_Starcevo-1	EUROPE_CONTROL	Central_Europe	T2	CONTROL
I0176.AG	I0176	Hungary_MN_LBK	Hungary_MN_LBK	EUROPE_CONTROL	Central_Europe	T2	CONTROL
I0233.AG	I0233	Russia_Tatarstan_LBA_Srubnaya	Russia_Tatarstan_LBA_Srubnaya	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
I0234.AG	I0234	Russia_Samara_LBA_Srubnaya	Russia_Samara_LBA_Srubnaya	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
I0235.AG	I0235	Russia_Samara_LBA_Srubnaya	Russia_Samara_LBA_Srubnaya	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
I0237.AG	I0237	Peru_900BP	Peru_900BP	OUTGROUP	Americas	T0	OUTGROUP
I0238.AG	I0238	Peru_8600BP	Peru_8600BP	OUTGROUP	Americas	T2	OUTGROUP
I0257.AG	I0257	Spain_C	Spain_C	IBERIA	Iberia	T1	TARGET
I0258.AG	I0258	Spain_C	Spain_C	IBERIA	Iberia	T1	TARGET
I0260.AG	I0260	Spain_C	Spain_C	IBERIA	Iberia	T1	TARGET
I0261.AG	I0261	Spain_C	Spain_C	IBERIA	Iberia	T1	TARGET
I0262.AG	I0262	Spain_C	Spain_C	IBERIA	Iberia	T1	TARGET
I0263.AG	I0263	Spain_C	Spain_C	IBERIA	Iberia	T1	TARGET
I0309.AG	I0309	Argentina_BuenosAires_7700BP	Argentina_BuenosAires_7700BP	OUTGROUP	Americas	T2	OUTGROUP
I0357.AG	I0357	Russia_Samara_EBA_Yamnaya	Russia_Samara_EBA_Yamnaya	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
I0370.AG	I0370	Russia_Orenburg_EBA_Yamnaya	Russia_Orenburg_EBA_Yamnaya	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
I0405.AG	I0405	Spain_MLN	Spain_MLN	IBERIA	Iberia	T1	TARGET
I0407.AG	I0407	Spain_MLN	Spain_MLN	IBERIA	Iberia	T1	TARGET
I0411.AG	I0411	Spain_EN	Spain_EN	IBERIA	Iberia	T2	TARGET
I0426.AG	I0426	Russia_Saratov_Eneolithic_Khvalynsk	Russia_Saratov_Eneolithic_Khvalynsk	EUROPE_CONTROL	Eastern_Europe	T2	CONTROL
I0429.AG	I0429	Russia_Samara_EBA_Yamnaya	Russia_Samara_EBA_Yamnaya	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
I0432.AG	I0432	Russia_Samara_MBA_Poltavka-oEEF	Russia_Samara_MBA_Poltavka-oEEF	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
I0433.AG	I0433	Russia_Saratov_Eneolithic_Khvalynsk	Russia_Saratov_Eneolithic_Khvalynsk	EUROPE_CONTROL	Eastern_Europe	T2	CONTROL
I0434.AG	I0434	Russia_Saratov_Eneolithic_Khvalynsk	Russia_Saratov_Eneolithic_Khvalynsk	EUROPE_CONTROL	Eastern_Europe	T2	CONTROL
I0439.AG	I0439	Russia_Samara_EBA_Yamnaya	Russia_Samara_EBA_Yamnaya	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
I0442.AG	I0442	Russia_Samara_MBA_Poltavka	Russia_Samara_MBA_Poltavka	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
I0444.AG	I0444	Russia_Samara_EBA_Yamnaya	Russia_Samara_EBA_Yamnaya	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
I0449.AG	I0449	Hungary_LN_Tisza	Hungary_LN_Tisza	EUROPE_CONTROL	Central_Europe	T2	CONTROL
I0455.AG	I0455	Spain_C	Spain_C	IBERIA	Iberia	T1	TARGET
I0456.AG	I0456	Spain_C	Spain_C	IBERIA	Iberia	T1	TARGET
I0457.AG	I0457	Spain_C	Spain_C	IBERIA	Iberia	T1	TARGET
I0458.AG	I0458	Spain_C	Spain_C	IBERIA	Iberia	T1	TARGET
I0459.AG	I0459	Spain_C	Spain_C	IBERIA	Iberia	T1	TARGET
I0460.AG	I0460	Spain_C	Spain_C	IBERIA	Iberia	T1	TARGET
I0461.AG	I0461	Spain_C-oSteppe	Spain_C-oSteppe	IBERIA	Iberia	T1	TARGET
I0462.AG	I0462	Spain_C-oSteppe	Spain_C-oSteppe	IBERIA	Iberia	T1	TARGET
I0507.AG	I0507	Kazakhstan_MLBA	Kazakhstan_MLBA	OUTGROUP	Central_Asia	T1	OUTGROUP
I0531.AG	I0531	England_EarlyMedieval_Saxon	England_EarlyMedieval_Saxon	EUROPE_CONTROL	British_Isles	T0	CONTROL
I0550.AG	I0550	Germany_Karsdorf_LN_Karsdorf	Germany_Karsdorf_LN_Karsdorf	EUROPE_CONTROL	Central_Europe	T1	CONTROL
I0551.AG	I0551	Germany_SalzmundeSchiepzig_MN_IA_c_Salzmuende	Germany_SalzmundeSchiepzig_MN_IA_c_Salzmuende	EUROPE_CONTROL	Central_Europe	T1	CONTROL
I0559.AG	I0559	Germany_Quedlinburg9_MN_Baalberge	Germany_Quedlinburg9_MN_Baalberge	EUROPE_CONTROL	Central_Europe	T1	CONTROL
I0560.AG	I0560	Germany_Quedlinburg9_MN_Baalberge	Germany_Quedlinburg9_MN_Baalberge	EUROPE_CONTROL	Central_Europe	T1	CONTROL
I0562.AG	I0562	Kazakhstan_Pazyryk	Kazakhstan_Pazyryk	OUTGROUP	Central_Asia	T1	OUTGROUP
I0563.AG	I0563	Kazakhstan_Pazyryk	Kazakhstan_Pazyryk	OUTGROUP	Central_Asia	T1	OUTGROUP
I0574.AG	I0574	Russia_Orenburg_EarlySarmatian	Russia_Orenburg_EarlySarmatian	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
I0575.AG	I0575	Russia_Orenburg_EarlySarmatian	Russia_Orenburg_EarlySarmatian	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
I0576.AG	I0576	Russia_Tuva_IA_AldyBel	Russia_Tuva_IA_AldyBel	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
I0633.AG	I0633	Serbia_EN	Serbia_EN	EUROPE_CONTROL	Balkans	T2	CONTROL
I0634.AG	I0634	Serbia_EN	Serbia_EN	EUROPE_CONTROL	Balkans	T2	CONTROL
I0644.AG	I0644	Israel_LateC	Israel_LateC	LEVANT	Levant	T2	TARGET
I0676.AG	I0676	NorthMacedonia_N	NorthMacedonia_N	EUROPE_CONTROL	Balkans	T2	CONTROL
I0707.AG	I0707	Turkey_N	Turkey_N	OUTGROUP	Anatolia	T2	OUTGROUP
I0708.AG	I0708	Turkey_N	Turkey_N	OUTGROUP	Anatolia	T2	OUTGROUP
I0709.AG	I0709	Turkey_N	Turkey_N	OUTGROUP	Anatolia	T2	OUTGROUP
I0712.AG	I0712	USA_Alaska_PaleoAleut	USA_Alaska_PaleoAleut	OUTGROUP	Americas	T0	OUTGROUP
I0719.AG	I0719	USA_Alaska_PaleoAleut	USA_Alaska_PaleoAleut	OUTGROUP	Americas	T0	OUTGROUP
I0721.AG	I0721	USA_Alaska_PaleoAleut	USA_Alaska_PaleoAleut	OUTGROUP	Americas	T1	OUTGROUP
I0725.AG	I0725	Turkey_N	Turkey_N	OUTGROUP	Anatolia	T2	OUTGROUP
I0736.AG	I0736	Turkey_N	Turkey_N	OUTGROUP	Anatolia	T2	OUTGROUP
I0739.AG	I0739	Romania_N	Romania_N	EUROPE_CONTROL	Balkans	T2	CONTROL
I0744.AG	I0744	Turkey_N	Turkey_N	OUTGROUP	Anatolia	T2	OUTGROUP
I0745.AG	I0745	Turkey_N	Turkey_N	OUTGROUP	Anatolia	T2	OUTGROUP
I0746.AG	I0746	Turkey_N	Turkey_N	OUTGROUP	Anatolia	T2	OUTGROUP
I0748.AG	I0748	USA_California_800BP	USA_California_800BP	OUTGROUP	Americas	T0	OUTGROUP
I0750.AG	I0750	USA_California_800BP	USA_California_800BP	OUTGROUP	Americas	T0	OUTGROUP
I0751.AG	I0751	USA_California_800BP	USA_California_800BP	OUTGROUP	Americas	T0	OUTGROUP
I0752.AG	I0752	USA_California_800BP	USA_California_800BP	OUTGROUP	Americas	T0	OUTGROUP
I0755.AG	I0755	USA_California_800BP	USA_California_800BP	OUTGROUP	Americas	T0	OUTGROUP
I0756.AG	I0756	USA_California_800BP	USA_California_800BP	OUTGROUP	Americas	T0	OUTGROUP
I0758.AG	I0758	USA_California_800BP	USA_California_800BP	OUTGROUP	Americas	T0	OUTGROUP
I0760.AG	I0760	USA_California_800BP	USA_California_800BP	OUTGROUP	Americas	T0	OUTGROUP
I0769.AG	I0769	England_EarlyMedieval_Saxon	England_EarlyMedieval_Saxon	EUROPE_CONTROL	British_Isles	T0	CONTROL
I0773.AG	I0773	England_EarlyMedieval_Saxon	England_EarlyMedieval_Saxon	EUROPE_CONTROL	British_Isles	T0	CONTROL
I0774.AG	I0774	England_EarlyMedieval_Saxon	England_EarlyMedieval_Saxon	EUROPE_CONTROL	British_Isles	T0	CONTROL
I0777.AG	I0777	England_EarlyMedieval_Saxon	England_EarlyMedieval_Saxon	EUROPE_CONTROL	British_Isles	T0	CONTROL
I0785.AG	I0785	Bulgaria_C	Bulgaria_C	EUROPE_CONTROL	Balkans	T2	CONTROL
I0791.AG	I0791	England_EarlyMedieval_Saxon	England_EarlyMedieval_Saxon	EUROPE_CONTROL	British_Isles	T0	CONTROL
I0795.AG	I0795	Germany_Karsdorf_EN_LBK	Germany_Karsdorf_EN_LBK	EUROPE_CONTROL	Central_Europe	T2	CONTROL
I0797.AG	I0797	Germany_Karsdorf_EN_LBK	Germany_Karsdorf_EN_LBK	EUROPE_CONTROL	Central_Europe	T2	CONTROL
I0800.AG	I0800	Germany_SalzmundeSchiepzig_MN_IA_c_Salzmuende	Germany_SalzmundeSchiepzig_MN_IA_c_Salzmuende	EUROPE_CONTROL	Central_Europe	T1	CONTROL
I0802.AG	I0802	Germany_SalzmundeSchiepzig_MN_IA_c_Salzmuende	Germany_SalzmundeSchiepzig_MN_IA_c_Salzmuende	EUROPE_CONTROL	Central_Europe	T1	CONTROL
I0803.AG	I0803	Germany_Eulau_EBA_Unetice	Germany_Eulau_EBA_Unetice	EUROPE_CONTROL	Central_Europe	T1	CONTROL
I0804.AG	I0804	Germany_Eulau_EBA_Unetice	Germany_Eulau_EBA_Unetice	EUROPE_CONTROL	Central_Europe	T1	CONTROL
I0805.AG	I0805	Germany_Quedlinburg7_BellBeaker	Germany_Quedlinburg7_BellBeaker	EUROPE_CONTROL	Central_Europe	T1	CONTROL
I0806.AG	I0806	Germany_Quedlinburg7_BellBeaker	Germany_Quedlinburg7_BellBeaker	EUROPE_CONTROL	Central_Europe	T1	CONTROL
I0807.AG	I0807	Germany_Esperstedt_MN_Baalberge	Germany_Esperstedt_MN_Baalberge	EUROPE_CONTROL	Central_Europe	T1	CONTROL
I0823.AG	I0823	Spain_C	Spain_C	IBERIA	Iberia	T1	TARGET
I0825.AG	I0825	Spain_C	Spain_C	IBERIA	Iberia	T1	TARGET
I0826.AG	I0826	Spain_C	Spain_C	IBERIA	Iberia	T1	TARGET
I0840.AG	I0840	Portugal_C	Portugal_C	IBERIA	Iberia	T1	TARGET
I0843.AG	I0843	Spain_Mesolithic	Spain_Mesolithic	IBERIA	Iberia	T2	TARGET
I0867.AG	I0867	Israel_PPNB_PotteryN_C	Israel_PPNB_PotteryN_C	LEVANT	Levant	T2	TARGET
Popovo2.AG	Popovo2	Russia_Arkhangelsk_Mesolithic	Russia_Arkhangelsk_Mesolithic	EUROPE_CONTROL	Eastern_Europe	T2	CONTROL
I0964.AG	I0964	Peru_LIP_650BP	Peru_LIP_650BP	OUTGROUP	Americas	T0	OUTGROUP
I0965.AG	I0965	Peru_LIP_650BP	Peru_LIP_650BP	OUTGROUP	Americas	T0	OUTGROUP
I0966.AG	I0966	Peru_LIP_Ychsma	Peru_LIP_Ychsma	OUTGROUP	Americas	T0	OUTGROUP
I0967.AG	I0967	Peru_LIP_Ychsma	Peru_LIP_Ychsma	OUTGROUP	Americas	T0	OUTGROUP
I0968.AG	I0968	Peru_MiddleHolocene_1000BP	Peru_MiddleHolocene_1000BP	OUTGROUP	Americas	T0	OUTGROUP
I0969.AG	I0969	Peru_LIP_650BP	Peru_LIP_650BP	OUTGROUP	Americas	T0	OUTGROUP
I0971.AG	I0971	Peru_MiddleHolocene_1000BP	Peru_MiddleHolocene_1000BP	OUTGROUP	Americas	T0	OUTGROUP
I0972.AG	I0972	Peru_LIP_Ychsma	Peru_LIP_Ychsma	OUTGROUP	Americas	T0	OUTGROUP
I0974.AG	I0974	Peru_EIP_1450BP	Peru_EIP_1450BP	OUTGROUP	Americas	T0	OUTGROUP
I0975.AG	I0975	Peru_EIP_1450BP	Peru_EIP_1450BP	OUTGROUP	Americas	T0	OUTGROUP
I0976.AG	I0976	Bolivia_MHorizon	Bolivia_MHorizon	OUTGROUP	Americas	T0	OUTGROUP
I0977.AG	I0977	Bolivia_MHorizon	Bolivia_MHorizon	OUTGROUP	Americas	T0	OUTGROUP
I0978.AG	I0978	Bolivia_MHorizon	Bolivia_MHorizon	OUTGROUP	Americas	T0	OUTGROUP
I0979.AG	I0979	Bolivia_MHorizon	Bolivia_MHorizon	OUTGROUP	Americas	T0	OUTGROUP
I0991.AG	I0991	Russia_Novosibirsk_N	Russia_Novosibirsk_N	EUROPE_CONTROL	Eastern_Europe	T2	CONTROL
I0992.AG	I0992	Russia_Novosibirsk_Eneolithic	Russia_Novosibirsk_Eneolithic	EUROPE_CONTROL	Eastern_Europe	T2	CONTROL
I0998.AG	I0998	Russia_Irkutsk_Serovskaya	Russia_Irkutsk_Serovskaya	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
I1000.AG	I1000	Russia_Irkutsk_Glazkovo	Russia_Irkutsk_Glazkovo	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
I1001.AG	I1001	Russia_Irkutsk_Glazkovo	Russia_Irkutsk_Glazkovo	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
I1017.AG	I1017	Russia_Chelyabinsk_MLBA_Sintashta-1	Russia_Chelyabinsk_MLBA_Sintashta-1	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
I1018.AG	I1018	Russia_Chelyabinsk_MLBA_Sintashta	Russia_Chelyabinsk_MLBA_Sintashta	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
I1019.AG	I1019	Russia_Chelyabinsk_MLBA_Sintashta	Russia_Chelyabinsk_MLBA_Sintashta	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
